"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"hsa-mir-146b" 1522.3783724932 -0.380933534466919 0.322568832139581 -1.18093720320159 0.23762767069687 0.481752973014358
"hsa-mir-147b" 0.805722481974303 -0.0708748180974725 0.568476852046901 -0.124674941191141 0.900780896617538 0.954092419070413
"hsa-mir-148a" 69040.0511521613 0.264024134635765 0.196018881831358 1.34693215352036 0.178002084788684 0.420651582571066
"hsa-mir-148b" 483.99229200955 0.144698193458729 0.11690007258816 1.23779387176689 0.215792501329821 0.462794661942881
"hsa-mir-149" 28.8552699634465 -0.287057083946033 0.319587180683862 -0.898212135204485 0.369072464976463 0.623936838184966
"hsa-mir-150" 888.914934348879 -0.396335631138526 0.240262416155334 -1.64959479506062 0.0990258402814454 0.3192199447582
"hsa-mir-151a" 4215.15966758901 -0.0502405787523613 0.101208959033507 -0.496404460950225 0.619609078347755 0.797958093455297
"hsa-mir-151b" 11.266929965874 0.131427777756925 0.205955321429259 0.638137324371428 0.523384291892749 0.748309772706162
"hsa-mir-152" 542.436802109468 0.173936264568592 0.179945635353899 0.966604520451483 0.333741773936456 0.581248257292016
"hsa-mir-153-1" 1.59517058720912 -0.743993646613212 0.480235449531069 -1.5492268372518 0.121327200203159 0.341970769746104
"hsa-mir-153-2" 22.5171066508921 -0.586803062112508 0.265118360172708 -2.21336259672941 0.026872657186253 0.148371373187929
"hsa-mir-1537" 0.67773753548384 -0.686300614575583 0.561695656544845 -1.22183714005769 0.221769220510504 0.464656534322038
"hsa-mir-154" 5.23317252787269 -0.49993946737205 0.337074674839873 -1.48317125162116 0.13802891719562 0.369615740897215
"hsa-mir-155" 1308.94292921402 -0.684405741075171 0.359306029946175 -1.90479892914042 0.0568062131515979 0.249851056149825
"hsa-mir-15a" 359.684730646764 0.433589017289681 0.135492330175846 3.20010008483105 0.00137379873011495 0.0245862600320572
"hsa-mir-15b" 342.167689363571 0.111758008763671 0.140588908740547 0.794927635222755 0.426655597809198 0.686366869300893
"hsa-mir-16-1" 858.263013807931 0.24009039928134 0.130189539456503 1.84416044701929 0.0651597607511418 0.261373687970593
"hsa-mir-16-2" 862.213584701797 0.238648307509463 0.131445798036167 1.81556437006681 0.069437223333683 0.271189702296224
"hsa-mir-17" 945.66380528276 0.131285220474126 0.127176596254067 1.03230644899358 0.301928580934778 0.545996283990068
"hsa-mir-181a-1" 2195.01978428441 -0.0844008709911048 0.169608454609331 -0.497621838401335 0.618750608327113 0.797958093455297
"hsa-mir-181a-2" 3669.56867876196 -0.00137546680353146 0.142599696186581 -0.00964565030862177 0.992304003877445 0.992304003877445
"hsa-mir-181b-1" 415.680222609226 -0.0740316227206329 0.177714206816969 -0.416576840122182 0.67698795238652 0.822849525266051
"hsa-mir-181b-2" 375.36260338581 -0.0886030527794756 0.186835357910909 -0.474230647615026 0.63533544070161 0.812165255478166
"hsa-mir-181c" 110.408218017939 -0.0264871971189722 0.216750152816823 -0.122201515314994 0.902739426402931 0.954219475159106
"hsa-mir-181d" 23.7235968527107 -0.00916058089646651 0.238041073847936 -0.0384831943008223 0.969302430563464 0.988622484007064
"hsa-mir-182" 12965.7332936931 -0.173533816565485 0.410444324978489 -0.422795019944739 0.672444821436129 0.822486607905081
"hsa-mir-183" 3402.72662170022 -0.182643888024089 0.413285585544576 -0.441931425659146 0.658538829214402 0.821590510486237
"hsa-mir-184" 3.47117308809324 -1.60579310984417 0.991387043314894 -1.61974389384281 0.105287303036376 0.32688235228013
"hsa-mir-185" 126.945943378377 0.584529138211642 0.189307682396151 3.08772011158236 0.00201698339107642 0.0327129493740207
"hsa-mir-186" 730.394751580255 0.325927454673339 0.117180759510214 2.78140759656818 0.00541237360264349 0.0538501160304656
"hsa-mir-187" 25.6565967625738 -0.708841463323565 0.525615689467384 -1.34859266480772 0.17746783803182 0.420651582571066
"hsa-mir-188" 11.8255240484858 0.0112684101259204 0.291837827955182 0.0386118900516586 0.969199822472576 0.988622484007064
"hsa-mir-18a" 15.7094488306097 -0.0671760547430738 0.227494111303221 -0.295287004829486 0.767774642815074 0.88427856095958
"hsa-mir-18b" 1.15524614212304 0.266565295107683 0.472493686079406 0.564166893571747 0.572640556406156 0.775980284007297
"hsa-mir-190a" 36.6827913588418 0.345302173313132 0.195768475454577 1.76382930148144 0.0777607226503651 0.289345360977984
"hsa-mir-191" 984.549508047256 0.164885903416889 0.141023730643452 1.1692067899818 0.242320326172121 0.485576252059193
"hsa-mir-192" 23794.4432193401 0.163216052517926 0.304840363631708 0.535414833434313 0.592363035165642 0.78628239194621
"hsa-mir-193a" 522.45410928066 -0.359713460108802 0.156313390924407 -2.30123253024917 0.0213784910804575 0.129016707799505
"hsa-mir-193b" 116.196510363646 -0.289507551545978 0.263061907402411 -1.10053011629355 0.271101215256919 0.514891408044178
"hsa-mir-194-1" 3475.84214629357 0.176947128422185 0.294143407882377 0.601567547258931 0.547462036428532 0.763797841146258
"hsa-mir-194-2" 3849.57672443176 0.203833952128937 0.293158590725407 0.695302674312083 0.486865638656164 0.720490011263637
"hsa-mir-195" 128.411454488049 -0.459863650759728 0.201266820018607 -2.28484581172999 0.0223218703597135 0.132420303355196
"hsa-mir-196a-1" 417.96363265638 -0.156168388031622 0.183483211517151 -0.851131756089982 0.394696166760545 0.648250982749124
"hsa-mir-196a-2" 554.907201484634 -0.0156778467116013 0.17116495632185 -0.0915949564005463 0.927019858815169 0.969524932073537
"hsa-mir-196b" 3507.87022689279 0.179684869265651 0.291162166095691 0.617129868468548 0.53714906912522 0.754741851066887
"hsa-mir-197" 698.097694769409 0.211199218682884 0.125116849202226 1.68801580306361 0.0914081954106046 0.304484397572843
"hsa-mir-1976" 17.3868534533037 0.32616148831018 0.177364167687822 1.83893676249341 0.065924487832715 0.261373687970593
"hsa-mir-199a-1" 1208.59836045367 -0.850270579750219 0.278044179188233 -3.05804128765664 0.00222788878074831 0.0340080669767168
"hsa-mir-199a-2" 2006.77122739723 -0.900098727806144 0.277546205275311 -3.24305903196657 0.00118253707154753 0.0219191692904703
"hsa-mir-199b" 2436.48984834441 -1.00115506484607 0.27994686758442 -3.57623242397654 0.00034858175807375 0.00916741751881272
"hsa-mir-19a" 46.0129342543723 0.326492148326254 0.18706977796299 1.74529607016932 0.0809333456545105 0.291030982015325
"hsa-mir-19b-1" 111.094157622713 0.0584395009678358 0.131062284644621 0.445891059554594 0.655675940664856 0.821590510486237
"hsa-mir-19b-2" 100.050054460267 0.095298094147935 0.132989927064356 0.716581294926334 0.473632489487987 0.718082584822564
"hsa-mir-200a" 731.990807100895 -0.00233838079577348 0.210852388947162 -0.0110901318569336 0.991151536394724 0.992304003877445
"hsa-mir-200b" 548.913489244384 0.0616326956719284 0.233141329812147 0.264357656883868 0.791504336119373 0.892651262168703
"hsa-mir-200c" 624.029768656417 -3.4046900365441 0.563838355622374 -6.03841509289652 1.5563528393664e-09 5.0150663287216e-07
"hsa-mir-202" 1.0349291858114 -1.11104123285318 0.658423381066047 -1.68742676035335 0.0915213218138027 0.304484397572843
"hsa-mir-203a" 1414.34679907376 -0.234799413954578 0.34239378642147 -0.685758396519356 0.492865475297282 0.724637908439913
"hsa-mir-203b" 12.35055789465 -1.31586501045283 0.621902839731898 -2.11586911392799 0.0343559409357971 0.171449359093064
"hsa-mir-204" 1239.08363220794 0.0558958643570233 0.349741536433213 0.159820491803945 0.873022481445203 0.930387408357413
"hsa-mir-205" 9.50129106426183 -2.14734624436781 0.750628713946742 -2.86073021784265 0.00422666553783901 0.0438727882827689
"hsa-mir-206" 2.71839827337866 0.686518989000406 0.734572076891662 0.934583563134344 0.350002953050064 0.599579014368064
"hsa-mir-20a" 413.780547085396 0.244712428979364 0.173548252763928 1.41005412086884 0.158523702868293 0.399652357263647
"hsa-mir-20b" 82.1400980961654 1.01552996192846 0.293480351306698 3.46029966710513 0.000539574554497143 0.0127290542629099
"hsa-mir-21" 397755.153848053 -0.468762462266745 0.217685821084847 -2.15338996325368 0.0312880437297427 0.160777175205311
"hsa-mir-210" 8215.58902081887 0.0848355059901329 0.284611123198819 0.298075159665738 0.765645800010808 0.88427856095958
"hsa-mir-211" 1.67534397447142 -0.133559198104013 0.571611485291899 -0.233653804271987 0.81525375388818 0.892651262168703
"hsa-mir-2110" 3.18308463317879 0.308559547050004 0.236169107526803 1.30651951172312 0.191375948128918 0.42988735598519
"hsa-mir-2114" 3.62513579377385 -0.634114348681852 0.515390968404341 -1.23035595801199 0.218563838135847 0.464656534322038
"hsa-mir-2116" 1.32777427235947 -0.266638571611687 0.379375663441606 -0.702835203483547 0.482158455784492 0.720490011263637
"hsa-mir-212" 6.95238109432745 -0.73363765644526 0.268571375374458 -2.73163011293508 0.00630218508190908 0.0595004961828582
"hsa-mir-214" 20.7014804430827 -1.13422334356325 0.320670661115315 -3.53703497419544 0.000404646077875436 0.0100005387817786
"hsa-mir-215" 156.293663583087 -0.223291379309195 0.345717484327239 -0.645878179241403 0.518358252218665 0.743171085363225
"hsa-mir-216a" 3.76665560035559 -0.149034283669371 0.54797504616319 -0.271972756264867 0.785642967361055 0.892651262168703
"hsa-mir-216b" 0.991875628845029 -1.81805313421483 1.05459520571382 -1.72393457163904 0.0847196553625103 0.293130007554286
"hsa-mir-217" 126.162104745232 -1.15627901107779 0.43680145090552 -2.64715011518562 0.00811733106990829 0.0702149137547067
"hsa-mir-218-1" 37.304321653465 -0.635118084322988 0.289714718843555 -2.19221890713102 0.0283637038775598 0.152687265066501
"hsa-mir-218-2" 36.3357108245141 -0.624509383677698 0.285240073950502 -2.18941670792748 0.0285665663706035 0.152687265066501
"hsa-mir-219a-1" 4.41585030557924 0.543950852422635 0.228592078158031 2.37957000437517 0.0173328504330708 0.116319397076407
"hsa-mir-22" 167838.768388488 0.480047763089234 0.144152784099754 3.33013174936004 0.000868049004027608 0.018771559712097
"hsa-mir-221" 237.600701377801 -1.11074157997984 0.267944876665219 -4.14541077927623 3.39205061443049e-05 0.00160043115353584
"hsa-mir-222" 150.066116232991 -0.860972577532282 0.295530728720704 -2.91330983163499 0.00357619582058413 0.0391751714105481
"hsa-mir-223" 324.082988538627 -0.418978536382097 0.225353866958692 -1.8592027819913 0.062998400646815 0.261373687970593
"hsa-mir-224" 75.719874445568 -0.349405354894354 0.322080888396676 -1.08483727995691 0.277993730871343 0.514891408044178
"hsa-mir-2277" 4.0098188643079 -0.0129043213167347 0.263854952011272 -0.048906875608624 0.960993509477833 0.988622484007064
"hsa-mir-2355" 174.378268620161 -0.118240077814851 0.17916262543503 -0.65995950621816 0.509279815667658 0.736256892288341
"hsa-mir-23a" 6460.47451632977 -0.25287658706894 0.131897533181719 -1.91721998864485 0.0552099896971195 0.246594098445349
"hsa-mir-23b" 3673.46887194402 -0.357498600161413 0.150435749763944 -2.37642050325392 0.0174815278843156 0.116319397076407
"hsa-mir-23c" 0.697281490483385 -0.838106865507466 0.683854516765481 -1.22556310583657 0.220363128788531 0.464656534322038
"hsa-mir-24-1" 1415.65041863053 -0.374720966455789 0.0960831119202126 -3.89996700738583 9.62057972052137e-05 0.00332872058330039
"hsa-mir-24-2" 1400.04445239747 -0.368656299215008 0.0984400799878559 -3.74498171131603 0.000180406917150249 0.00550771705888115
"hsa-mir-25" 11176.6944866307 0.125406030141601 0.118582774177364 1.05754002646313 0.290265197135672 0.528588201099698
"hsa-mir-26a-1" 1836.51678287684 -0.186008034923287 0.115498076549585 -1.61048599665148 0.10729180009647 0.327555554412164
"hsa-mir-26a-2" 1835.9146404767 -0.165870984705756 0.115772550804721 -1.43273153742236 0.151934573097665 0.392055525991459
"hsa-mir-26b" 2071.5685831406 -0.16833532701187 0.11094634567572 -1.51726788283672 0.129199063567814 0.353579729521268
"hsa-mir-27a" 1732.48452217327 -0.552240605185462 0.124693125554089 -4.42879751976314 9.47599325178953e-06 0.000702577213954109
"hsa-mir-27b" 2579.79727580311 -0.383364458886265 0.155088392780996 -2.47190941895712 0.013439356389553 0.0996432280882575
"hsa-mir-28" 8737.48297187364 -0.00387116633183231 0.102272478829251 -0.037851496083276 0.969806085827373 0.988622484007064
"hsa-mir-296" 11.0249190234421 -0.264656635363985 0.363279948868961 -0.728519799091499 0.466295453215699 0.718082584822564
"hsa-mir-299" 1.85639037955433 -1.21394265804312 0.485211514889575 -2.50188344833365 0.0123534585987956 0.0971431062541654
"hsa-mir-29a" 12763.3383905513 -0.435212104265736 0.177433027495888 -2.45282465394343 0.0141739411786714 0.103609513686345
"hsa-mir-29b-1" 789.471788830621 0.00407091717117689 0.182224592014869 0.0223401085779065 0.98217665483855 0.990533988774485
"hsa-mir-29b-2" 920.173315310023 0.149558629635603 0.167246331763661 0.894241613902459 0.371192631446436 0.625483687404872
"hsa-mir-29c" 4293.07543777487 0.155565075181743 0.175426938296299 0.886779856574767 0.375197434625687 0.626598180840698
"hsa-mir-301a" 33.7632994554659 0.0476912134793183 0.159289988387753 0.299398687651515 0.764635863373201 0.88427856095958
"hsa-mir-301b" 1.78559152497928 -0.11148068539073 0.378615361807118 -0.294443112024393 0.768419327539057 0.88427856095958
"hsa-mir-3065" 84.1715945020416 0.525547089878659 0.395001875283682 1.33049264513294 0.183356008033878 0.421532851763887
"hsa-mir-3074" 26.2626519259254 0.674278169681962 0.20511974691971 3.28724162255278 0.00101173984474214 0.0201958838238911
"hsa-mir-30a" 483980.955259331 0.30878928374823 0.171457586621302 1.80096599884059 0.0717082392606958 0.275345251112186
"hsa-mir-30b" 1607.25533031145 -0.214585968289874 0.200248787785044 -1.07159684042742 0.28390115311266 0.520652644754313
"hsa-mir-30c-1" 3144.05557305826 0.566983628795878 0.197483633298771 2.87104110515373 0.00409122321008623 0.0433335682864236
"hsa-mir-30c-2" 3699.01678158044 0.555610569142715 0.183314422675753 3.03091574046783 0.00243813276463428 0.0347450735331599
"hsa-mir-30d" 24516.9787559397 0.326319856866785 0.150403254192829 2.16963295520466 0.0300346627652384 0.155879899751587
"hsa-mir-30e" 47982.9084355706 0.314029569611112 0.13114639273557 2.39449643303791 0.0166432053303424 0.113655573242733
"hsa-mir-31" 26.9153676879909 -0.620993010318785 0.560968698421904 -1.10700117861431 0.268293418754772 0.513816547356925
"hsa-mir-3117" 1.41378608221507 -0.806610007453882 0.526884603514857 -1.53090449421557 0.125792998347437 0.349126022151443
"hsa-mir-3127" 8.28236990149929 0.604046146838724 0.205536943799516 2.93886897251874 0.00329412302787884 0.03885567844248
"hsa-mir-3130-1" 5.10045631096853 -0.0155034414350185 0.312279113795207 -0.0496461042386129 0.96040440603718 0.988622484007064
"hsa-mir-3130-2" 5.42996486006565 -0.313020088764152 0.314196463536671 -0.996255926119354 0.319125812361295 0.563354750392899
"hsa-mir-3131" 0.986227764356316 -0.449073471358248 0.627763305892075 -0.715354763719581 0.474389857146902 0.718082584822564
"hsa-mir-3136" 0.743402964260668 0.699373504375403 0.447390989043272 1.56322662168719 0.117999300538079 0.341970769746104
"hsa-mir-3150b" 0.69633375828527 -1.06032053661179 0.62383520779097 -1.69968049794181 0.0891910395877559 0.303488903740152
"hsa-mir-3157" 0.901004447961319 -0.682802731473793 0.471698052933691 -1.44754197569219 0.14774518893657 0.385325392251657
"hsa-mir-3158-1" 0.654264691352626 0.285636675903153 0.458778755678947 0.622602228999115 0.533545946071136 0.754741851066887
"hsa-mir-3161" 0.701319784845682 0.0964704253516543 0.891201692894066 0.108247578657956 0.913799304345072 0.960044208411118
"hsa-mir-3170" 16.6116476840337 0.301141907998426 0.270328132449007 1.11398656614192 0.265284949872596 0.511832301055306
"hsa-mir-3173" 0.836136469838769 -0.11708131648146 0.432550959309551 -0.270676353760371 0.786639965076528 0.892651262168703
"hsa-mir-3190" 0.682758568488247 0.267544404452289 0.485782503468956 0.550749363226885 0.581805500500727 0.780250787493222
"hsa-mir-3191" 1.21607779189567 0.93658182858478 0.37710518347699 2.4836090025316 0.0130058523419886 0.099044042108018
"hsa-mir-3193" 0.761477855583211 0.299960150013302 0.430299204702359 0.697096686991988 0.485742287398277 0.720490011263637
"hsa-mir-3199-1" 0.678596141252411 -0.801698808634916 0.504401563435382 -1.58940587569693 0.111968788921913 0.336852533824461
"hsa-mir-3199-2" 1.81264010250688 -1.03576632329636 0.382346064030598 -2.70897603175921 0.00674912152208663 0.0625498941064814
"hsa-mir-32" 66.6575311116774 -0.0257312496534991 0.135791636968711 -0.189490680191359 0.849708258909354 0.914934826501981
"hsa-mir-3200" 5.23398985667626 0.959289311244147 0.289078354602155 3.31844047114622 0.0009052161503664 0.0187922872816065
"hsa-mir-320a" 1222.25680042242 0.111365818055055 0.170793176880961 0.65205074399825 0.51436843777062 0.741547831119311
"hsa-mir-320b-1" 5.36397616787163 -0.318725244076005 0.232090431700409 -1.37328041376314 0.169665189108504 0.412818893937381
"hsa-mir-320b-2" 7.80255757516116 -0.15589093593056 0.220872110076106 -0.70579728638824 0.480314209858829 0.720490011263637
"hsa-mir-320c-1" 1.22216750657642 0.259742561919802 0.358829753625259 0.723860157346546 0.469151592590379 0.718082584822564
"hsa-mir-320c-2" 1.03994725064576 -0.447836076688641 0.466730296858797 -0.959517905099972 0.337297903986467 0.583525373896588
