hsa-mir-1-2 -1
hsa-mir-1248 -1
hsa-mir-1255a -1
hsa-mir-129-2 -1
hsa-mir-1295a 1
hsa-mir-141 -1
hsa-mir-144 1
hsa-mir-199b -1
hsa-mir-200c -1
hsa-mir-205 -1
hsa-mir-20b 1
hsa-mir-214 -1
hsa-mir-221 -1
hsa-mir-33a -1
hsa-mir-346 1
hsa-mir-375 -1
hsa-mir-451a 1
hsa-mir-466 1
hsa-mir-486-1 1
hsa-mir-486-2 1
hsa-mir-508 -1
hsa-mir-509-3 -1
hsa-mir-514a-1 -1
hsa-mir-514a-2 -1
hsa-mir-514a-3 -1
hsa-mir-891a -1
hsa-mir-9-1 -1
hsa-mir-9-2 -1
hsa-mir-9-3 -1
