"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"hsa-mir-101-2" 16954.0208861066 0.108730607495212 0.103643662238583 1.04908110295175 0.294140792610191 0.627713238713276
"hsa-mir-103a-1" 14897.7825453645 -0.0044590655020805 0.091221288596922 -0.0488818517109937 0.961013451807497 0.982772246942761
"hsa-mir-103a-2" 14907.6685582057 -0.00245788352585853 0.0912145878831185 -0.0269461670868704 0.978502670860547 0.9950252300308
"hsa-mir-106a" 47.23235349297 -0.150526037431206 0.123924550389265 -1.214658733547 0.224496277748553 0.550574581627674
"hsa-mir-106b" 810.516088049203 0.0737601253251529 0.0819266879295895 0.90031865304435 0.3679506972606 0.672837666315987
"hsa-mir-107" 129.407851442597 -0.0584291188748768 0.0749799878761863 -0.779262847726252 0.43582489514011 0.72237643170012
"hsa-mir-10a" 104016.776381761 0.0511131354521739 0.173657118269908 0.29433366142084 0.768502953141636 0.924046047710706
"hsa-mir-10b" 554230.663951065 0.0630917902092498 0.136465208245749 0.462328757785888 0.643845579870819 0.855304667377412
"hsa-mir-1180" 21.0187533769403 0.0340827918940774 0.153818004717721 0.221578689416915 0.824641873512484 0.942944927096553
"hsa-mir-122" 69.106107939274 -0.159992973037693 0.299371401914321 -0.534429715111807 0.593044264804123 0.817888019144617
"hsa-mir-1224" 0.564680455889568 -0.380106358845222 0.394610626669968 -0.963244102301186 0.335425037602593 0.656319026644784
"hsa-mir-1226" 2.27204157464853 -0.134096478740049 0.182111452369492 -0.736342920751497 0.461522032013604 0.730836231831657
"hsa-mir-1228" 2.01123825185426 0.0277571043020309 0.235002986205461 0.118113836552541 0.905977460212995 0.968636873772657
"hsa-mir-1229" 2.05857934001843 -0.00257773797492489 0.240214852961517 -0.0107309683108473 0.991438090385193 0.996956298680473
"hsa-mir-1245a" 1.18415881706444 -0.167339538965618 0.307791518474555 -0.543678200734604 0.586662935976145 0.817888019144617
"hsa-mir-1247" 27.8810866089371 0.638322579387414 0.297241414712691 2.14748870040337 0.0317543958146911 0.171213244859313
"hsa-mir-1248" 3.21420259349592 -0.090426404982884 0.239964951339641 -0.376831718457486 0.706298667497963 0.890259784176895
"hsa-mir-1249" 3.71251747842387 -0.161007331854396 0.165391107322042 -0.973494491096732 0.330307596837513 0.653250370450284
"hsa-mir-1251" 23.4770323484354 -0.738197891123936 0.360897960151862 -2.04544766840276 0.0408107434874249 0.202930485964993
"hsa-mir-1255a" 0.756609772936597 -0.198125479685394 0.285273471728642 -0.694510704009152 0.48736199041935 0.748300846479568
"hsa-mir-1258" 0.753635494091044 -1.41607457462584 0.798440615987291 -1.77355027571441 0.0761375687865739 0.290546821525843
"hsa-mir-125a" 2549.24114059567 -0.109474862899292 0.0976516837412526 -1.12107501586319 0.262255932421022 0.607447501590573
"hsa-mir-125b-1" 700.178001633576 -0.106381572188124 0.120090193364091 -0.885847288675725 0.375699823629665 0.675819561608221
"hsa-mir-125b-2" 740.63141291978 -0.103588877440359 0.115871501739847 -0.89399788459578 0.371323022989614 0.672837666315987
"hsa-mir-126" 30551.3877502971 0.186248183849422 0.115134320453606 1.61765999152678 0.10573589265467 0.351588060238228
"hsa-mir-1262" 2.62307622979186 0.0591020204337925 0.194522658711345 0.303831033491553 0.761256622400141 0.920984574421599
