"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"hsa-mir-1271" 26.3417706018433 0.0784328093568608 0.138237507835046 0.567377194404082 0.570457940744185 0.999468981208449
"hsa-mir-1272" 0.00190720842274528 0.193758520199507 4.52180292473658 0.0428498374264717 0.965821235924683 0.999468981208449
"hsa-mir-1273c" 0.0113441001265891 0.160795685403771 3.76018773329535 0.042762674847315 0.965890717913131 0.999468981208449
"hsa-mir-1273h" 0.108976945110822 0.0368622082714148 0.774325648297936 0.0476055627918855 0.962030598591383 0.999468981208449
"hsa-mir-1275" 0.555941852952619 0.322008601685801 0.304205422485144 1.05852354325317 0.289816823123515 0.999468981208449
"hsa-mir-1276" 0.114735729359884 0.134963974372814 0.726597779347149 0.1857478486847 0.852642503388078 0.999468981208449
"hsa-mir-1277" 5.0127052936287 0.25049395418864 0.134896672464312 1.8569320474151 0.0633208224304397 0.999468981208449
"hsa-mir-1278" 0.0890835632745875 0.278026707863882 0.753613011278677 0.368925036726935 0.712183601070998 0.999468981208449
"hsa-mir-128-1" 123.080262376352 0.166512674090623 0.0973551599323498 1.7103631097348 0.0871987482683609 0.999468981208449
"hsa-mir-128-2" 82.2696355137307 0.162022704324293 0.100081916258796 1.61890090019187 0.105468587171751 0.999468981208449
"hsa-mir-1281" 0.00848854682062368 0.203525467802948 3.51347923978693 0.057927044366225 0.953806740997817 0.999468981208449
"hsa-mir-1282" 0.0018492683978766 0.147045048427753 4.52180409950078 0.0325191107779275 0.974058075891797 0.999468981208449
"hsa-mir-1283-1" 0.000277947691256952 0.14998810958811 4.52180414283724 0.0331699704034502 0.973539045085849 0.999468981208449
"hsa-mir-1283-2" 0.00339071777804686 0.130533453871799 4.52180385799484 0.0288675621435918 0.976970216493857 0.999468981208449
"hsa-mir-1284" 0.350816938398458 0.207402540553656 0.301381572756784 0.688172600124528 0.491344096261738 0.999468981208449
"hsa-mir-1285-1" 0.205818438542194 -0.0460776434100507 0.514563441853607 -0.089547060016673 0.928647155288294 0.999468981208449
"hsa-mir-1286" 0.0275912929583465 0.0626234826183183 2.20941102956035 0.0283439712124455 0.977387810717705 0.999468981208449
"hsa-mir-1287" 51.2206513405629 -0.039645275968684 0.0773685531098722 -0.512421059656928 0.608356355104469 0.999468981208449
"hsa-mir-1288" 0.860065909846107 -0.0280622429682116 0.215535472227873 -0.130197793793047 0.89640994002207 0.999468981208449
"hsa-mir-1289-1" 0.0218068621700937 0.166504716375608 2.22418244387303 0.0748610874230572 0.940325237381191 0.999468981208449
"hsa-mir-1289-2" 0.00321467707032373 0.14154965735868 4.52180401881652 0.0313038019272067 0.975027258395964 0.999468981208449
"hsa-mir-129-1" 7.0160453734235 -0.125854376211635 0.335183960942686 -0.37547851591012 0.707304621438785 0.999468981208449
"hsa-mir-129-2" 6.97698129280754 -0.407355337296279 0.320235895734106 -1.27204770833845 0.203356168851285 0.999468981208449
